action,cognitive_stage,correct,event_type,gkt_baseline_score,gkt_graph_score,module_id,student_id,subtopic_id,true_mastery
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-059,sub-003-2,0.4638
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-059,sub-003-3,0.4278
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-059,sub-003-4,0.5177
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-059,sub-003-5,0.4261
pre_test,relativism,1,pre_test,,,mod-001,synthetic-060,sub-001-1,0.5142
pre_test,relativism,0,pre_test,,,mod-001,synthetic-060,sub-001-2,0.4564
pre_test,relativism,1,pre_test,,,mod-001,synthetic-060,sub-001-3,0.4713
pre_test,relativism,0,pre_test,,,mod-001,synthetic-060,sub-001-4,0.5568
pre_test,relativism,1,pre_test,,,mod-001,synthetic-060,sub-001-5,0.4802
pre_test,relativism,0,pre_test,,,mod-002,synthetic-060,sub-002-1,0.4557
pre_test,relativism,0,pre_test,,,mod-002,synthetic-060,sub-002-2,0.6248
pre_test,relativism,1,pre_test,,,mod-002,synthetic-060,sub-002-3,0.6693
pre_test,relativism,0,pre_test,,,mod-002,synthetic-060,sub-002-4,0.6154
pre_test,relativism,0,pre_test,,,mod-002,synthetic-060,sub-002-5,0.6266
pre_test,relativism,1,pre_test,,,mod-003,synthetic-060,sub-003-1,0.404
pre_test,relativism,0,pre_test,,,mod-003,synthetic-060,sub-003-2,0.3325
pre_test,relativism,0,pre_test,,,mod-003,synthetic-060,sub-003-3,0.4239
pre_test,relativism,1,pre_test,,,mod-003,synthetic-060,sub-003-4,0.4189
pre_test,relativism,0,pre_test,,,mod-003,synthetic-060,sub-003-5,0.3894
pre_test,relativism,0,pre_test,,,mod-001,synthetic-061,sub-001-1,0.4837
pre_test,relativism,0,pre_test,,,mod-001,synthetic-061,sub-001-2,0.4429
pre_test,relativism,0,pre_test,,,mod-001,synthetic-061,sub-001-3,0.5389
pre_test,relativism,0,pre_test,,,mod-001,synthetic-061,sub-001-4,0.5613
pre_test,relativism,1,pre_test,,,mod-001,synthetic-061,sub-001-5,0.4987
pre_test,relativism,1,pre_test,,,mod-002,synthetic-061,sub-002-1,0.2552
pre_test,relativism,1,pre_test,,,mod-002,synthetic-061,sub-002-2,0.1563
pre_test,relativism,0,pre_test,,,mod-002,synthetic-061,sub-002-3,0.2487
pre_test,relativism,0,pre_test,,,mod-002,synthetic-061,sub-002-4,0.2768
pre_test,relativism,0,pre_test,,,mod-002,synthetic-061,sub-002-5,0.362
pre_test,relativism,0,pre_test,,,mod-003,synthetic-061,sub-003-1,0.2456
pre_test,relativism,1,pre_test,,,mod-003,synthetic-061,sub-003-2,0.2384
pre_test,relativism,0,pre_test,,,mod-003,synthetic-061,sub-003-3,0.1727
pre_test,relativism,0,pre_test,,,mod-003,synthetic-061,sub-003-4,0.3686
pre_test,relativism,0,pre_test,,,mod-003,synthetic-061,sub-003-5,0.1631
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-062,sub-001-1,0.4126
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-062,sub-001-2,0.4228
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-062,sub-001-3,0.4163
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-062,sub-001-4,0.4416
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-062,sub-001-5,0.3683
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-062,sub-002-1,0.2988
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-062,sub-002-2,0.3046
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-062,sub-002-3,0.2908
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-062,sub-002-4,0.2906
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-062,sub-002-5,0.5164
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-062,sub-003-1,0.2931
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-062,sub-003-2,0.2604
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-062,sub-003-3,0.3857
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-062,sub-003-4,0.4608
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-062,sub-003-5,0.3448
pre_test,commitment,0,pre_test,,,mod-001,synthetic-063,sub-001-1,0.3795
pre_test,commitment,0,pre_test,,,mod-001,synthetic-063,sub-001-2,0.3475
pre_test,commitment,0,pre_test,,,mod-001,synthetic-063,sub-001-3,0.3872
pre_test,commitment,1,pre_test,,,mod-001,synthetic-063,sub-001-4,0.3147
pre_test,commitment,0,pre_test,,,mod-001,synthetic-063,sub-001-5,0.3324
pre_test,commitment,0,pre_test,,,mod-002,synthetic-063,sub-002-1,0.3458
pre_test,commitment,0,pre_test,,,mod-002,synthetic-063,sub-002-2,0.2765
pre_test,commitment,1,pre_test,,,mod-002,synthetic-063,sub-002-3,0.2754
pre_test,commitment,0,pre_test,,,mod-002,synthetic-063,sub-002-4,0.3236
pre_test,commitment,1,pre_test,,,mod-002,synthetic-063,sub-002-5,0.3492
pre_test,commitment,1,pre_test,,,mod-003,synthetic-063,sub-003-1,0.1892
pre_test,commitment,0,pre_test,,,mod-003,synthetic-063,sub-003-2,0.0451
pre_test,commitment,0,pre_test,,,mod-003,synthetic-063,sub-003-3,0.0059
pre_test,commitment,0,pre_test,,,mod-003,synthetic-063,sub-003-4,0.1786
pre_test,commitment,0,pre_test,,,mod-003,synthetic-063,sub-003-5,0.16
pre_test,relativism,1,pre_test,,,mod-001,synthetic-064,sub-001-1,0.5789
pre_test,relativism,0,pre_test,,,mod-001,synthetic-064,sub-001-2,0.5301
pre_test,relativism,1,pre_test,,,mod-001,synthetic-064,sub-001-3,0.5179
pre_test,relativism,1,pre_test,,,mod-001,synthetic-064,sub-001-4,0.5758
pre_test,relativism,0,pre_test,,,mod-001,synthetic-064,sub-001-5,0.6325
pre_test,relativism,0,pre_test,,,mod-002,synthetic-064,sub-002-1,0.2934
pre_test,relativism,0,pre_test,,,mod-002,synthetic-064,sub-002-2,0.3093
pre_test,relativism,0,pre_test,,,mod-002,synthetic-064,sub-002-3,0.3505
pre_test,relativism,0,pre_test,,,mod-002,synthetic-064,sub-002-4,0.2561
pre_test,relativism,0,pre_test,,,mod-002,synthetic-064,sub-002-5,0.2595
pre_test,relativism,1,pre_test,,,mod-003,synthetic-064,sub-003-1,0.2992
pre_test,relativism,0,pre_test,,,mod-003,synthetic-064,sub-003-2,0.2726
pre_test,relativism,0,pre_test,,,mod-003,synthetic-064,sub-003-3,0.3553
pre_test,relativism,0,pre_test,,,mod-003,synthetic-064,sub-003-4,0.3064
pre_test,relativism,0,pre_test,,,mod-003,synthetic-064,sub-003-5,0.2815
pre_test,dualism,0,pre_test,,,mod-001,synthetic-065,sub-001-1,0.4329
pre_test,dualism,1,pre_test,,,mod-001,synthetic-065,sub-001-2,0.5174
pre_test,dualism,0,pre_test,,,mod-001,synthetic-065,sub-001-3,0.4122
pre_test,dualism,0,pre_test,,,mod-001,synthetic-065,sub-001-4,0.3117
pre_test,dualism,1,pre_test,,,mod-001,synthetic-065,sub-001-5,0.5058
pre_test,dualism,0,pre_test,,,mod-002,synthetic-065,sub-002-1,0.2758
pre_test,dualism,1,pre_test,,,mod-002,synthetic-065,sub-002-2,0.3681
pre_test,dualism,1,pre_test,,,mod-002,synthetic-065,sub-002-3,0.2817
pre_test,dualism,0,pre_test,,,mod-002,synthetic-065,sub-002-4,0.3467
pre_test,dualism,0,pre_test,,,mod-002,synthetic-065,sub-002-5,0.1702
pre_test,dualism,0,pre_test,,,mod-003,synthetic-065,sub-003-1,0.1369
pre_test,dualism,0,pre_test,,,mod-003,synthetic-065,sub-003-2,0.2359
pre_test,dualism,0,pre_test,,,mod-003,synthetic-065,sub-003-3,0.1629
pre_test,dualism,1,pre_test,,,mod-003,synthetic-065,sub-003-4,0.2677
pre_test,dualism,0,pre_test,,,mod-003,synthetic-065,sub-003-5,0.0523
pre_test,commitment,1,pre_test,,,mod-001,synthetic-066,sub-001-1,0.6884
pre_test,commitment,0,pre_test,,,mod-001,synthetic-066,sub-001-2,0.5932
pre_test,commitment,0,pre_test,,,mod-001,synthetic-066,sub-001-3,0.6102
pre_test,commitment,1,pre_test,,,mod-001,synthetic-066,sub-001-4,0.7085
pre_test,commitment,0,pre_test,,,mod-001,synthetic-066,sub-001-5,0.6815
pre_test,commitment,0,pre_test,,,mod-002,synthetic-066,sub-002-1,0.5956
pre_test,commitment,0,pre_test,,,mod-002,synthetic-066,sub-002-2,0.6125
pre_test,commitment,1,pre_test,,,mod-002,synthetic-066,sub-002-3,0.5819
pre_test,commitment,1,pre_test,,,mod-002,synthetic-066,sub-002-4,0.5609
pre_test,commitment,0,pre_test,,,mod-002,synthetic-066,sub-002-5,0.611
pre_test,commitment,1,pre_test,,,mod-003,synthetic-066,sub-003-1,0.5936
pre_test,commitment,1,pre_test,,,mod-003,synthetic-066,sub-003-2,0.6017
pre_test,commitment,0,pre_test,,,mod-003,synthetic-066,sub-003-3,0.52
pre_test,commitment,1,pre_test,,,mod-003,synthetic-066,sub-003-4,0.6961
pre_test,commitment,1,pre_test,,,mod-003,synthetic-066,sub-003-5,0.6571
pre_test,dualism,0,pre_test,,,mod-001,synthetic-067,sub-001-1,0.2809
pre_test,dualism,0,pre_test,,,mod-001,synthetic-067,sub-001-2,0.3605
pre_test,dualism,1,pre_test,,,mod-001,synthetic-067,sub-001-3,0.3214
pre_test,dualism,1,pre_test,,,mod-001,synthetic-067,sub-001-4,0.3109
pre_test,dualism,0,pre_test,,,mod-001,synthetic-067,sub-001-5,0.3309
pre_test,dualism,1,pre_test,,,mod-002,synthetic-067,sub-002-1,0.432
pre_test,dualism,1,pre_test,,,mod-002,synthetic-067,sub-002-2,0.4771
pre_test,dualism,0,pre_test,,,mod-002,synthetic-067,sub-002-3,0.365
pre_test,dualism,1,pre_test,,,mod-002,synthetic-067,sub-002-4,0.3996
pre_test,dualism,0,pre_test,,,mod-002,synthetic-067,sub-002-5,0.3021
pre_test,dualism,0,pre_test,,,mod-003,synthetic-067,sub-003-1,0.1687
pre_test,dualism,0,pre_test,,,mod-003,synthetic-067,sub-003-2,0.3748
pre_test,dualism,0,pre_test,,,mod-003,synthetic-067,sub-003-3,0.1687
pre_test,dualism,0,pre_test,,,mod-003,synthetic-067,sub-003-4,0.3332
pre_test,dualism,1,pre_test,,,mod-003,synthetic-067,sub-003-5,0.2956
pre_test,dualism,1,pre_test,,,mod-001,synthetic-068,sub-001-1,0.6543
pre_test,dualism,0,pre_test,,,mod-001,synthetic-068,sub-001-2,0.5801
pre_test,dualism,0,pre_test,,,mod-001,synthetic-068,sub-001-3,0.6698
pre_test,dualism,1,pre_test,,,mod-001,synthetic-068,sub-001-4,0.6558
pre_test,dualism,0,pre_test,,,mod-001,synthetic-068,sub-001-5,0.5292
pre_test,dualism,1,pre_test,,,mod-002,synthetic-068,sub-002-1,0.5251
pre_test,dualism,1,pre_test,,,mod-002,synthetic-068,sub-002-2,0.3787
pre_test,dualism,0,pre_test,,,mod-002,synthetic-068,sub-002-3,0.453
pre_test,dualism,1,pre_test,,,mod-002,synthetic-068,sub-002-4,0.6263
pre_test,dualism,0,pre_test,,,mod-002,synthetic-068,sub-002-5,0.3727
pre_test,dualism,0,pre_test,,,mod-003,synthetic-068,sub-003-1,0.3534
pre_test,dualism,0,pre_test,,,mod-003,synthetic-068,sub-003-2,0.3691
pre_test,dualism,0,pre_test,,,mod-003,synthetic-068,sub-003-3,0.3783
pre_test,dualism,0,pre_test,,,mod-003,synthetic-068,sub-003-4,0.352
pre_test,dualism,1,pre_test,,,mod-003,synthetic-068,sub-003-5,0.436
pre_test,relativism,1,pre_test,,,mod-001,synthetic-069,sub-001-1,0.5333
pre_test,relativism,0,pre_test,,,mod-001,synthetic-069,sub-001-2,0.4904
pre_test,relativism,1,pre_test,,,mod-001,synthetic-069,sub-001-3,0.5193
pre_test,relativism,1,pre_test,,,mod-001,synthetic-069,sub-001-4,0.3819
pre_test,relativism,0,pre_test,,,mod-001,synthetic-069,sub-001-5,0.4634
pre_test,relativism,0,pre_test,,,mod-002,synthetic-069,sub-002-1,0.3263
pre_test,relativism,1,pre_test,,,mod-002,synthetic-069,sub-002-2,0.2569
pre_test,relativism,0,pre_test,,,mod-002,synthetic-069,sub-002-3,0.4123
pre_test,relativism,0,pre_test,,,mod-002,synthetic-069,sub-002-4,0.3572
pre_test,relativism,0,pre_test,,,mod-002,synthetic-069,sub-002-5,0.3999
pre_test,relativism,0,pre_test,,,mod-003,synthetic-069,sub-003-1,0.3007
pre_test,relativism,0,pre_test,,,mod-003,synthetic-069,sub-003-2,0.1919
pre_test,relativism,0,pre_test,,,mod-003,synthetic-069,sub-003-3,0.2659
pre_test,relativism,0,pre_test,,,mod-003,synthetic-069,sub-003-4,0.336
pre_test,relativism,1,pre_test,,,mod-003,synthetic-069,sub-003-5,0.256
pre_test,relativism,0,pre_test,,,mod-001,synthetic-070,sub-001-1,0.2716
pre_test,relativism,0,pre_test,,,mod-001,synthetic-070,sub-001-2,0.2391
pre_test,relativism,1,pre_test,,,mod-001,synthetic-070,sub-001-3,0.1998
pre_test,relativism,0,pre_test,,,mod-001,synthetic-070,sub-001-4,0.1807
pre_test,relativism,0,pre_test,,,mod-001,synthetic-070,sub-001-5,0.2757
pre_test,relativism,0,pre_test,,,mod-002,synthetic-070,sub-002-1,0.0
pre_test,relativism,0,pre_test,,,mod-002,synthetic-070,sub-002-2,0.1317
pre_test,relativism,0,pre_test,,,mod-002,synthetic-070,sub-002-3,0.0
pre_test,relativism,0,pre_test,,,mod-002,synthetic-070,sub-002-4,0.0
pre_test,relativism,0,pre_test,,,mod-002,synthetic-070,sub-002-5,0.1981
pre_test,relativism,0,pre_test,,,mod-003,synthetic-070,sub-003-1,0.2008
pre_test,relativism,0,pre_test,,,mod-003,synthetic-070,sub-003-2,0.0439
pre_test,relativism,0,pre_test,,,mod-003,synthetic-070,sub-003-3,0.0588
pre_test,relativism,0,pre_test,,,mod-003,synthetic-070,sub-003-4,0.0623
pre_test,relativism,0,pre_test,,,mod-003,synthetic-070,sub-003-5,0.0522
pre_test,dualism,0,pre_test,,,mod-001,synthetic-071,sub-001-1,0.4425
pre_test,dualism,1,pre_test,,,mod-001,synthetic-071,sub-001-2,0.3757
pre_test,dualism,1,pre_test,,,mod-001,synthetic-071,sub-001-3,0.313
pre_test,dualism,0,pre_test,,,mod-001,synthetic-071,sub-001-4,0.3898
pre_test,dualism,0,pre_test,,,mod-001,synthetic-071,sub-001-5,0.2866
pre_test,dualism,0,pre_test,,,mod-002,synthetic-071,sub-002-1,0.3477
pre_test,dualism,1,pre_test,,,mod-002,synthetic-071,sub-002-2,0.4376
pre_test,dualism,0,pre_test,,,mod-002,synthetic-071,sub-002-3,0.1474
pre_test,dualism,0,pre_test,,,mod-002,synthetic-071,sub-002-4,0.341
pre_test,dualism,0,pre_test,,,mod-002,synthetic-071,sub-002-5,0.4023
pre_test,dualism,0,pre_test,,,mod-003,synthetic-071,sub-003-1,0.3722
pre_test,dualism,1,pre_test,,,mod-003,synthetic-071,sub-003-2,0.3918
pre_test,dualism,1,pre_test,,,mod-003,synthetic-071,sub-003-3,0.3592
pre_test,dualism,0,pre_test,,,mod-003,synthetic-071,sub-003-4,0.3605
pre_test,dualism,1,pre_test,,,mod-003,synthetic-071,sub-003-5,0.3003
pre_test,commitment,1,pre_test,,,mod-001,synthetic-072,sub-001-1,0.7209
pre_test,commitment,1,pre_test,,,mod-001,synthetic-072,sub-001-2,0.7158
pre_test,commitment,1,pre_test,,,mod-001,synthetic-072,sub-001-3,0.6468
pre_test,commitment,1,pre_test,,,mod-001,synthetic-072,sub-001-4,0.6628
pre_test,commitment,0,pre_test,,,mod-001,synthetic-072,sub-001-5,0.5892
pre_test,commitment,0,pre_test,,,mod-002,synthetic-072,sub-002-1,0.4318
pre_test,commitment,0,pre_test,,,mod-002,synthetic-072,sub-002-2,0.5323
pre_test,commitment,1,pre_test,,,mod-002,synthetic-072,sub-002-3,0.5354
pre_test,commitment,1,pre_test,,,mod-002,synthetic-072,sub-002-4,0.3135
pre_test,commitment,1,pre_test,,,mod-002,synthetic-072,sub-002-5,0.4922
pre_test,commitment,0,pre_test,,,mod-003,synthetic-072,sub-003-1,0.4941
pre_test,commitment,0,pre_test,,,mod-003,synthetic-072,sub-003-2,0.4796
pre_test,commitment,0,pre_test,,,mod-003,synthetic-072,sub-003-3,0.5089
pre_test,commitment,0,pre_test,,,mod-003,synthetic-072,sub-003-4,0.5947
pre_test,commitment,1,pre_test,,,mod-003,synthetic-072,sub-003-5,0.4497
pre_test,dualism,1,pre_test,,,mod-001,synthetic-073,sub-001-1,0.7331
pre_test,dualism,0,pre_test,,,mod-001,synthetic-073,sub-001-2,0.5569
pre_test,dualism,0,pre_test,,,mod-001,synthetic-073,sub-001-3,0.5578
pre_test,dualism,0,pre_test,,,mod-001,synthetic-073,sub-001-4,0.5969
pre_test,dualism,1,pre_test,,,mod-001,synthetic-073,sub-001-5,0.5013
pre_test,dualism,0,pre_test,,,mod-002,synthetic-073,sub-002-1,0.6407
pre_test,dualism,0,pre_test,,,mod-002,synthetic-073,sub-002-2,0.5114
pre_test,dualism,1,pre_test,,,mod-002,synthetic-073,sub-002-3,0.5535
pre_test,dualism,1,pre_test,,,mod-002,synthetic-073,sub-002-4,0.5157
pre_test,dualism,0,pre_test,,,mod-002,synthetic-073,sub-002-5,0.4207
pre_test,dualism,1,pre_test,,,mod-003,synthetic-073,sub-003-1,0.4313
pre_test,dualism,1,pre_test,,,mod-003,synthetic-073,sub-003-2,0.3819
pre_test,dualism,1,pre_test,,,mod-003,synthetic-073,sub-003-3,0.2784
pre_test,dualism,1,pre_test,,,mod-003,synthetic-073,sub-003-4,0.3132
pre_test,dualism,0,pre_test,,,mod-003,synthetic-073,sub-003-5,0.2998
pre_test,commitment,1,pre_test,,,mod-001,synthetic-074,sub-001-1,0.4971
pre_test,commitment,0,pre_test,,,mod-001,synthetic-074,sub-001-2,0.5168
pre_test,commitment,1,pre_test,,,mod-001,synthetic-074,sub-001-3,0.6216
pre_test,commitment,0,pre_test,,,mod-001,synthetic-074,sub-001-4,0.5093
pre_test,commitment,0,pre_test,,,mod-001,synthetic-074,sub-001-5,0.4398
pre_test,commitment,0,pre_test,,,mod-002,synthetic-074,sub-002-1,0.2959
pre_test,commitment,1,pre_test,,,mod-002,synthetic-074,sub-002-2,0.3364
pre_test,commitment,0,pre_test,,,mod-002,synthetic-074,sub-002-3,0.3639
pre_test,commitment,0,pre_test,,,mod-002,synthetic-074,sub-002-4,0.2876
pre_test,commitment,0,pre_test,,,mod-002,synthetic-074,sub-002-5,0.4162
pre_test,commitment,0,pre_test,,,mod-003,synthetic-074,sub-003-1,0.1399
pre_test,commitment,0,pre_test,,,mod-003,synthetic-074,sub-003-2,0.2699
pre_test,commitment,0,pre_test,,,mod-003,synthetic-074,sub-003-3,0.2025
pre_test,commitment,0,pre_test,,,mod-003,synthetic-074,sub-003-4,0.1288
pre_test,commitment,0,pre_test,,,mod-003,synthetic-074,sub-003-5,0.196
pre_test,dualism,1,pre_test,,,mod-001,synthetic-075,sub-001-1,0.5673
pre_test,dualism,0,pre_test,,,mod-001,synthetic-075,sub-001-2,0.5571
pre_test,dualism,0,pre_test,,,mod-001,synthetic-075,sub-001-3,0.6289
pre_test,dualism,1,pre_test,,,mod-001,synthetic-075,sub-001-4,0.6494
pre_test,dualism,0,pre_test,,,mod-001,synthetic-075,sub-001-5,0.5977
pre_test,dualism,0,pre_test,,,mod-002,synthetic-075,sub-002-1,0.5849
pre_test,dualism,0,pre_test,,,mod-002,synthetic-075,sub-002-2,0.567
pre_test,dualism,1,pre_test,,,mod-002,synthetic-075,sub-002-3,0.6127
pre_test,dualism,1,pre_test,,,mod-002,synthetic-075,sub-002-4,0.4337
pre_test,dualism,0,pre_test,,,mod-002,synthetic-075,sub-002-5,0.5336
pre_test,dualism,1,pre_test,,,mod-003,synthetic-075,sub-003-1,0.417
pre_test,dualism,1,pre_test,,,mod-003,synthetic-075,sub-003-2,0.4024
pre_test,dualism,1,pre_test,,,mod-003,synthetic-075,sub-003-3,0.5495
pre_test,dualism,1,pre_test,,,mod-003,synthetic-075,sub-003-4,0.374
pre_test,dualism,0,pre_test,,,mod-003,synthetic-075,sub-003-5,0.4821
pre_test,relativism,1,pre_test,,,mod-001,synthetic-076,sub-001-1,0.7717
pre_test,relativism,1,pre_test,,,mod-001,synthetic-076,sub-001-2,0.6401
pre_test,relativism,1,pre_test,,,mod-001,synthetic-076,sub-001-3,0.8113
pre_test,relativism,1,pre_test,,,mod-001,synthetic-076,sub-001-4,0.7869
pre_test,relativism,1,pre_test,,,mod-001,synthetic-076,sub-001-5,0.6183
pre_test,relativism,0,pre_test,,,mod-002,synthetic-076,sub-002-1,0.4654
pre_test,relativism,0,pre_test,,,mod-002,synthetic-076,sub-002-2,0.4028
pre_test,relativism,1,pre_test,,,mod-002,synthetic-076,sub-002-3,0.5886
pre_test,relativism,0,pre_test,,,mod-002,synthetic-076,sub-002-4,0.3588
pre_test,relativism,1,pre_test,,,mod-002,synthetic-076,sub-002-5,0.4152
pre_test,relativism,1,pre_test,,,mod-003,synthetic-076,sub-003-1,0.4355
pre_test,relativism,1,pre_test,,,mod-003,synthetic-076,sub-003-2,0.4201
pre_test,relativism,1,pre_test,,,mod-003,synthetic-076,sub-003-3,0.4471
pre_test,relativism,0,pre_test,,,mod-003,synthetic-076,sub-003-4,0.4626
pre_test,relativism,1,pre_test,,,mod-003,synthetic-076,sub-003-5,0.5283
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-077,sub-001-1,0.7851
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-077,sub-001-2,0.8038
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-077,sub-001-3,0.5685
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-077,sub-001-4,0.7826
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-077,sub-001-5,0.6044
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-077,sub-002-1,0.4834
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-077,sub-002-2,0.549
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-077,sub-002-3,0.4449
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-077,sub-002-4,0.419
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-077,sub-002-5,0.5965
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-077,sub-003-1,0.3918
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-077,sub-003-2,0.4623
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-077,sub-003-3,0.501
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-077,sub-003-4,0.3672
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-077,sub-003-5,0.4004
pre_test,commitment,1,pre_test,,,mod-001,synthetic-078,sub-001-1,0.302
pre_test,commitment,0,pre_test,,,mod-001,synthetic-078,sub-001-2,0.3655
pre_test,commitment,0,pre_test,,,mod-001,synthetic-078,sub-001-3,0.2907
pre_test,commitment,0,pre_test,,,mod-001,synthetic-078,sub-001-4,0.4826
pre_test,commitment,0,pre_test,,,mod-001,synthetic-078,sub-001-5,0.348
pre_test,commitment,0,pre_test,,,mod-002,synthetic-078,sub-002-1,0.3234
pre_test,commitment,0,pre_test,,,mod-002,synthetic-078,sub-002-2,0.1747
pre_test,commitment,1,pre_test,,,mod-002,synthetic-078,sub-002-3,0.2161
pre_test,commitment,0,pre_test,,,mod-002,synthetic-078,sub-002-4,0.3396
pre_test,commitment,1,pre_test,,,mod-002,synthetic-078,sub-002-5,0.2745
pre_test,commitment,0,pre_test,,,mod-003,synthetic-078,sub-003-1,0.2842
pre_test,commitment,1,pre_test,,,mod-003,synthetic-078,sub-003-2,0.367
pre_test,commitment,0,pre_test,,,mod-003,synthetic-078,sub-003-3,0.2826
pre_test,commitment,1,pre_test,,,mod-003,synthetic-078,sub-003-4,0.4082
pre_test,commitment,0,pre_test,,,mod-003,synthetic-078,sub-003-5,0.3898
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-079,sub-001-1,0.5838
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-079,sub-001-2,0.5523
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-079,sub-001-3,0.6095
pre_test,multiplicity,0,pre_test,,,mod-001,synthetic-079,sub-001-4,0.7571
pre_test,multiplicity,1,pre_test,,,mod-001,synthetic-079,sub-001-5,0.5613
pre_test,multiplicity,1,pre_test,,,mod-002,synthetic-079,sub-002-1,0.2895
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-079,sub-002-2,0.2787
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-079,sub-002-3,0.4376
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-079,sub-002-4,0.317
pre_test,multiplicity,0,pre_test,,,mod-002,synthetic-079,sub-002-5,0.2693
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-079,sub-003-1,0.3572
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-079,sub-003-2,0.4311
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-079,sub-003-3,0.4368
pre_test,multiplicity,0,pre_test,,,mod-003,synthetic-079,sub-003-4,0.3855
pre_test,multiplicity,1,pre_test,,,mod-003,synthetic-079,sub-003-5,0.481
pre_test,dualism,1,pre_test,,,mod-001,synthetic-080,sub-001-1,1.0
pre_test,dualism,1,pre_test,,,mod-001,synthetic-080,sub-001-2,1.0
pre_test,dualism,1,pre_test,,,mod-001,synthetic-080,sub-001-3,1.0
pre_test,dualism,1,pre_test,,,mod-001,synthetic-080,sub-001-4,1.0
pre_test,dualism,1,pre_test,,,mod-001,synthetic-080,sub-001-5,1.0
pre_test,dualism,1,pre_test,,,mod-002,synthetic-080,sub-002-1,0.9548
pre_test,dualism,1,pre_test,,,mod-002,synthetic-080,sub-002-2,1.0
pre_test,dualism,1,pre_test,,,mod-002,synthetic-080,sub-002-3,1.0
pre_test,dualism,1,pre_test,,,mod-002,synthetic-080,sub-002-4,0.9851
pre_test,dualism,1,pre_test,,,mod-002,synthetic-080,sub-002-5,1.0
pre_test,dualism,1,pre_test,,,mod-003,synthetic-080,sub-003-1,1.0
pre_test,dualism,1,pre_test,,,mod-003,synthetic-080,sub-003-2,0.905
pre_test,dualism,1,pre_test,,,mod-003,synthetic-080,sub-003-3,1.0
pre_test,dualism,1,pre_test,,,mod-003,synthetic-080,sub-003-4,1.0
pre_test,dualism,1,pre_test,,,mod-003,synthetic-080,sub-003-5,0.9234
pre_test,relativism,1,pre_test,,,mod-001,synthetic-081,sub-001-1,0.7824
pre_test,relativism,1,pre_test,,,mod-001,synthetic-081,sub-001-2,0.7064
pre_test,relativism,1,pre_test,,,mod-001,synthetic-081,sub-001-3,0.692
pre_test,relativism,1,pre_test,,,mod-001,synthetic-081,sub-001-4,0.6537
pre_test,relativism,0,pre_test,,,mod-001,synthetic-081,sub-001-5,0.8049
pre_test,relativism,1,pre_test,,,mod-002,synthetic-081,sub-002-1,1.0
pre_test,relativism,1,pre_test,,,mod-002,synthetic-081,sub-002-2,0.9511
pre_test,relativism,1,pre_test,,,mod-002,synthetic-081,sub-002-3,0.9315
pre_test,relativism,1,pre_test,,,mod-002,synthetic-081,sub-002-4,0.9055
pre_test,relativism,1,pre_test,,,mod-002,synthetic-081,sub-002-5,0.8516
pre_test,relativism,1,pre_test,,,mod-003,synthetic-081,sub-003-1,0.677
