student_id,episode,policy,state,action,correct,reward,mastery_before,mastery_after
synthetic-049,2,q_learning_adaptive,low:commitment,easy_quiz,1,109.5,0.2544,0.3494
synthetic-049,3,q_learning_adaptive,low:commitment,show_video,1,107.4,0.3494,0.4234
synthetic-049,4,q_learning_adaptive,low:commitment,easy_quiz,1,109.5,0.4234,0.5184
synthetic-049,5,q_learning_adaptive,medium:commitment,easy_quiz,1,109.5,0.5184,0.6134
synthetic-049,6,q_learning_adaptive,medium:commitment,easy_quiz,1,109.5,0.6134,0.7084
synthetic-049,7,q_learning_adaptive,medium:commitment,easy_quiz,1,107.05,0.7084,0.7789
synthetic-049,8,q_learning_adaptive,medium:commitment,review_previous,1,106.35,0.7789,0.8424
synthetic-049,9,q_learning_adaptive,high:commitment,hard_quiz,1,110.2,0.8424,0.9444
synthetic-049,10,q_learning_adaptive,high:commitment,hard_quiz,1,110.2,0.9444,1.0
synthetic-049,11,q_learning_adaptive,high:commitment,show_text,0,-12.45,1.0,0.9755
synthetic-049,12,q_learning_adaptive,high:commitment,show_text,1,107.05,0.9755,1.0
synthetic-049,13,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-049,14,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-049,15,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-049,16,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-049,17,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-049,18,q_learning_adaptive,high:commitment,show_text,1,107.05,1.0,1.0
synthetic-050,1,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.2173,0.2173
synthetic-050,2,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.2173,0.3123
synthetic-050,3,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.3123,0.4073
synthetic-050,4,q_learning_adaptive,low:multiplicity,hard_quiz,1,104.6,0.4073,0.4533
synthetic-050,5,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4533,0.5483
synthetic-050,6,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.5483,0.6188
synthetic-050,7,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.6188,0.5943
synthetic-050,8,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.5943,0.6648
synthetic-050,9,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.6648,0.6403
synthetic-050,10,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6403,0.7108
synthetic-050,11,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.7108,0.7813
synthetic-050,12,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.7813,0.7568
synthetic-050,13,q_learning_adaptive,medium:multiplicity,review_previous,0,-13.15,0.7568,0.7253
synthetic-050,14,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.7253,0.7958
synthetic-050,15,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.7958,0.7713
synthetic-050,16,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.7713,0.8418
synthetic-050,17,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,0.8418,0.8103
synthetic-050,18,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,0.8103,0.7788
synthetic-051,1,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.1788,0.2738
synthetic-051,2,q_learning_adaptive,low:multiplicity,hard_quiz,1,104.6,0.2738,0.3198
synthetic-051,3,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.3198,0.4148
synthetic-051,4,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4148,0.5098
synthetic-051,5,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.5098,0.4853
synthetic-051,6,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.4853,0.4853
synthetic-051,7,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4853,0.5803
synthetic-051,8,q_learning_adaptive,medium:multiplicity,review_previous,1,106.35,0.5803,0.6438
synthetic-051,9,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.6438,0.6193
synthetic-051,10,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6193,0.6898
synthetic-051,11,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6898,0.7603
synthetic-051,12,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.7603,0.7358
synthetic-051,13,q_learning_adaptive,medium:multiplicity,show_video,1,109.5,0.7358,0.8308
synthetic-051,14,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.8308,0.8943
synthetic-051,15,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.8943,0.9578
synthetic-051,16,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,0.9578,0.9263
synthetic-051,17,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.9263,0.9898
synthetic-051,18,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,0.9898,0.9583
synthetic-052,1,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2835,0.2625
synthetic-052,2,q_learning_adaptive,low:commitment,show_video,1,107.4,0.2625,0.3365
synthetic-052,3,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.3365,0.3155
synthetic-052,4,q_learning_adaptive,low:commitment,show_video,1,107.4,0.3155,0.3895
synthetic-052,5,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.3895,0.3685
synthetic-052,6,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.3685,0.3475
synthetic-052,7,q_learning_adaptive,low:commitment,show_video,1,107.4,0.3475,0.4215
synthetic-052,8,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.4215,0.4005
synthetic-052,9,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.4005,0.3795
synthetic-052,10,q_learning_adaptive,low:commitment,review_previous,1,109.85,0.3795,0.478
synthetic-052,11,q_learning_adaptive,low:commitment,show_video,1,107.4,0.478,0.552
synthetic-052,12,q_learning_adaptive,medium:commitment,review_previous,1,106.35,0.552,0.6155
synthetic-052,13,q_learning_adaptive,medium:commitment,easy_quiz,0,-10.0,0.6155,0.6155
synthetic-052,14,q_learning_adaptive,medium:commitment,easy_quiz,1,109.5,0.6155,0.7105
synthetic-052,15,q_learning_adaptive,medium:commitment,easy_quiz,0,-12.45,0.7105,0.686
synthetic-052,16,q_learning_adaptive,medium:commitment,easy_quiz,0,-12.45,0.686,0.6615
synthetic-052,17,q_learning_adaptive,medium:commitment,easy_quiz,0,-12.45,0.6615,0.637
synthetic-052,18,q_learning_adaptive,medium:commitment,easy_quiz,1,109.5,0.637,0.732
synthetic-053,1,q_learning_adaptive,low:dualism,show_text,0,-10.0,0.3733,0.3733
synthetic-053,2,q_learning_adaptive,low:dualism,show_text,1,109.5,0.3733,0.4683
synthetic-053,3,q_learning_adaptive,low:dualism,show_text,1,109.5,0.4683,0.5633
synthetic-053,4,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.5633,0.6583
synthetic-053,5,q_learning_adaptive,medium:dualism,show_video,1,107.4,0.6583,0.7323
synthetic-053,6,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.7323,0.8273
synthetic-053,7,q_learning_adaptive,high:dualism,easy_quiz,1,107.05,0.8273,0.8978
synthetic-053,8,q_learning_adaptive,high:dualism,show_text,1,109.5,0.8978,0.9928
synthetic-053,9,q_learning_adaptive,high:dualism,show_text,1,109.5,0.9928,1.0
synthetic-053,10,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,11,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,12,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,13,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,14,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,15,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,16,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,17,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-053,18,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-054,1,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.1175,0.1175
synthetic-054,2,q_learning_adaptive,low:relativism,show_video,0,-12.1,0.1175,0.0965
synthetic-054,3,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.0965,0.1915
synthetic-054,4,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.1915,0.1915
synthetic-054,5,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.1915,0.2865
synthetic-054,6,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.2865,0.3815
synthetic-054,7,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.3815,0.4765
synthetic-054,8,q_learning_adaptive,low:relativism,show_video,0,-12.1,0.4765,0.4555
synthetic-054,9,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4555,0.4555
synthetic-054,10,q_learning_adaptive,low:relativism,show_video,1,107.4,0.4555,0.5295
synthetic-054,11,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5295,0.6
synthetic-054,12,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6,0.5755
synthetic-054,13,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5755,0.551
synthetic-054,14,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.551,0.5265
synthetic-054,15,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5265,0.502
synthetic-054,16,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.502,0.4775
synthetic-054,17,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4775,0.4775
synthetic-054,18,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4775,0.4775
synthetic-055,1,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.0,0.0
synthetic-055,2,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.0,0.0
synthetic-055,3,q_learning_adaptive,low:multiplicity,review_previous,0,-9.65,0.0,0.0035
synthetic-055,4,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.0035,0.0035
synthetic-055,5,q_learning_adaptive,low:multiplicity,hard_quiz,0,-14.9,0.0035,0.0
synthetic-055,6,q_learning_adaptive,low:multiplicity,hard_quiz,0,-14.9,0.0,0.0
synthetic-055,7,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.0,0.095
synthetic-055,8,q_learning_adaptive,low:multiplicity,review_previous,1,109.85,0.095,0.1935
synthetic-055,9,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.1935,0.1935
synthetic-055,10,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.1935,0.1935
synthetic-055,11,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.1935,0.1935
synthetic-055,12,q_learning_adaptive,low:multiplicity,review_previous,0,-9.65,0.1935,0.197
synthetic-055,13,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.197,0.197
synthetic-055,14,q_learning_adaptive,low:multiplicity,show_video,0,-10.0,0.197,0.197
synthetic-055,15,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.197,0.197
synthetic-055,16,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.197,0.197
synthetic-055,17,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.197,0.197
synthetic-055,18,q_learning_adaptive,low:multiplicity,show_video,0,-10.0,0.197,0.197
synthetic-056,1,q_learning_adaptive,medium:dualism,review_previous,1,106.35,0.5284,0.5919
synthetic-056,2,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.5919,0.6869
synthetic-056,3,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.6869,0.7819
synthetic-056,4,q_learning_adaptive,medium:dualism,show_video,1,107.4,0.7819,0.8559
synthetic-056,5,q_learning_adaptive,high:dualism,show_text,1,109.5,0.8559,0.9509
synthetic-056,6,q_learning_adaptive,high:dualism,show_text,1,109.5,0.9509,1.0
synthetic-056,7,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,8,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,9,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,10,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,11,q_learning_adaptive,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-056,12,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,13,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,14,q_learning_adaptive,high:dualism,review_previous,1,106.35,1.0,1.0
synthetic-056,15,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,16,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,17,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-056,18,q_learning_adaptive,high:dualism,show_text,1,109.5,1.0,1.0
synthetic-057,1,q_learning_adaptive,low:relativism,review_previous,1,109.85,0.1594,0.2579
synthetic-057,2,q_learning_adaptive,low:relativism,review_previous,0,-9.65,0.2579,0.2614
synthetic-057,3,q_learning_adaptive,low:relativism,review_previous,0,-9.65,0.2614,0.2649
synthetic-057,4,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.2649,0.3599
synthetic-057,5,q_learning_adaptive,low:relativism,hard_quiz,0,-14.9,0.3599,0.3109
synthetic-057,6,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.3109,0.3109
synthetic-057,7,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.3109,0.4059
synthetic-057,8,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4059,0.4059
synthetic-057,9,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4059,0.4059
synthetic-057,10,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4059,0.4059
synthetic-057,11,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.4059,0.5009
synthetic-057,12,q_learning_adaptive,medium:relativism,show_video,0,-12.1,0.5009,0.4799
synthetic-057,13,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4799,0.4799
synthetic-057,14,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4799,0.4799
synthetic-057,15,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4799,0.4799
synthetic-057,16,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.4799,0.5749
synthetic-057,17,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5749,0.6454
synthetic-057,18,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6454,0.6209
synthetic-058,1,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4295,0.5245
synthetic-058,2,q_learning_adaptive,medium:multiplicity,show_video,1,109.5,0.5245,0.6195
synthetic-058,3,q_learning_adaptive,medium:multiplicity,review_previous,1,106.35,0.6195,0.683
synthetic-058,4,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.683,0.7535
synthetic-058,5,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.7535,0.824
synthetic-058,6,q_learning_adaptive,high:multiplicity,show_text,1,107.05,0.824,0.8945
synthetic-058,7,q_learning_adaptive,high:multiplicity,show_video,1,109.5,0.8945,0.9895
synthetic-058,8,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.9895,1.0
synthetic-058,9,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,10,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,11,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,12,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,13,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,14,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,1.0,0.9685
synthetic-058,15,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.9685,1.0
synthetic-058,16,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,17,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-058,18,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-059,1,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4333,0.5283
synthetic-059,2,q_learning_adaptive,medium:multiplicity,show_video,0,-10.0,0.5283,0.5283
synthetic-059,3,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.5283,0.5038
synthetic-059,4,q_learning_adaptive,medium:multiplicity,easy_quiz,1,109.5,0.5038,0.5988
synthetic-059,5,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.5988,0.6693
synthetic-059,6,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6693,0.7398
synthetic-059,7,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.7398,0.7153
synthetic-059,8,q_learning_adaptive,medium:multiplicity,hard_quiz,1,110.2,0.7153,0.8173
synthetic-059,9,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.8173,0.8808
synthetic-059,10,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.8808,0.9443
synthetic-059,11,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.9443,1.0
synthetic-059,12,q_learning_adaptive,high:multiplicity,review_previous,0,-13.15,1.0,0.9685
synthetic-059,13,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,0.9685,1.0
synthetic-059,14,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-059,15,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-059,16,q_learning_adaptive,high:multiplicity,easy_quiz,1,107.05,1.0,1.0
synthetic-059,17,q_learning_adaptive,high:multiplicity,hard_quiz,1,110.2,1.0,1.0
synthetic-059,18,q_learning_adaptive,high:multiplicity,review_previous,1,106.35,1.0,1.0
synthetic-060,1,q_learning_adaptive,low:relativism,show_text,1,107.05,0.2788,0.3493
synthetic-060,2,q_learning_adaptive,low:relativism,review_previous,1,109.85,0.3493,0.4478
synthetic-060,3,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.4478,0.5428
synthetic-060,4,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5428,0.6133
synthetic-060,5,q_learning_adaptive,medium:relativism,show_video,0,-12.1,0.6133,0.5923
synthetic-060,6,q_learning_adaptive,medium:relativism,easy_quiz,0,-10.0,0.5923,0.5923
synthetic-060,7,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5923,0.6628
synthetic-060,8,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6628,0.6383
synthetic-060,9,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.6383,0.7088
synthetic-060,10,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.7088,0.7793
synthetic-060,11,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.7793,0.8498
synthetic-060,12,q_learning_adaptive,high:relativism,show_text,1,107.05,0.8498,0.9203
synthetic-060,13,q_learning_adaptive,high:relativism,show_text,1,107.05,0.9203,0.9908
synthetic-060,14,q_learning_adaptive,high:relativism,show_text,1,107.05,0.9908,1.0
synthetic-060,15,q_learning_adaptive,high:relativism,show_text,1,107.05,1.0,1.0
synthetic-060,16,q_learning_adaptive,high:relativism,show_text,1,107.05,1.0,1.0
synthetic-060,17,q_learning_adaptive,high:relativism,show_text,1,107.05,1.0,1.0
synthetic-060,18,q_learning_adaptive,high:relativism,show_text,1,107.05,1.0,1.0
synthetic-061,1,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.3511,0.3511
synthetic-061,2,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.3511,0.4461
synthetic-061,3,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4461,0.4461
synthetic-061,4,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4461,0.4461
synthetic-061,5,q_learning_adaptive,low:relativism,easy_quiz,0,-10.0,0.4461,0.4461
synthetic-061,6,q_learning_adaptive,low:relativism,review_previous,0,-9.65,0.4461,0.4496
synthetic-061,7,q_learning_adaptive,low:relativism,show_video,1,107.4,0.4496,0.5236
synthetic-061,8,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5236,0.4991
synthetic-061,9,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.4991,0.5941
synthetic-061,10,q_learning_adaptive,medium:relativism,easy_quiz,1,109.5,0.5941,0.6891
synthetic-061,11,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6891,0.6646
synthetic-061,12,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6646,0.6401
synthetic-061,13,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6401,0.6156
synthetic-061,14,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.6156,0.6861
synthetic-061,15,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.6861,0.7566
synthetic-061,16,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.7566,0.8271
synthetic-061,17,q_learning_adaptive,high:relativism,show_text,0,-12.45,0.8271,0.8026
synthetic-061,18,q_learning_adaptive,high:relativism,show_text,0,-12.45,0.8026,0.7781
synthetic-062,1,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.3221,0.4171
synthetic-062,2,q_learning_adaptive,low:multiplicity,hard_quiz,0,-14.9,0.4171,0.3681
synthetic-062,3,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.3681,0.3681
synthetic-062,4,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.3681,0.3681
synthetic-062,5,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.3681,0.3681
synthetic-062,6,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.3681,0.4631
synthetic-062,7,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.4631,0.4631
synthetic-062,8,q_learning_adaptive,low:multiplicity,easy_quiz,0,-10.0,0.4631,0.4631
synthetic-062,9,q_learning_adaptive,low:multiplicity,easy_quiz,1,109.5,0.4631,0.5581
synthetic-062,10,q_learning_adaptive,medium:multiplicity,show_video,1,109.5,0.5581,0.6531
synthetic-062,11,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.6531,0.6286
synthetic-062,12,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.6286,0.6041
synthetic-062,13,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6041,0.6746
synthetic-062,14,q_learning_adaptive,medium:multiplicity,easy_quiz,0,-12.45,0.6746,0.6501
synthetic-062,15,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6501,0.7206
synthetic-062,16,q_learning_adaptive,medium:multiplicity,show_text,0,-12.45,0.7206,0.6961
synthetic-062,17,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.6961,0.7666
synthetic-062,18,q_learning_adaptive,medium:multiplicity,show_text,1,107.05,0.7666,0.8371
synthetic-063,1,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2861,0.2651
synthetic-063,2,q_learning_adaptive,low:commitment,hard_quiz,0,-14.9,0.2651,0.2161
synthetic-063,3,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2161,0.1951
synthetic-063,4,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.1951,0.1741
synthetic-063,5,q_learning_adaptive,low:commitment,show_video,1,107.4,0.1741,0.2481
synthetic-063,6,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2481,0.2271
synthetic-063,7,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2271,0.2061
synthetic-063,8,q_learning_adaptive,low:commitment,show_video,1,107.4,0.2061,0.2801
synthetic-063,9,q_learning_adaptive,low:commitment,easy_quiz,0,-10.0,0.2801,0.2801
synthetic-063,10,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2801,0.2591
synthetic-063,11,q_learning_adaptive,low:commitment,show_video,1,107.4,0.2591,0.3331
synthetic-063,12,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.3331,0.3121
synthetic-063,13,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.3121,0.2911
synthetic-063,14,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2911,0.2701
synthetic-063,15,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2701,0.2491
synthetic-063,16,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2491,0.2281
synthetic-063,17,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2281,0.2071
synthetic-063,18,q_learning_adaptive,low:commitment,show_video,0,-12.1,0.2071,0.1861
synthetic-064,1,q_learning_adaptive,low:relativism,review_previous,0,-9.65,0.3664,0.3699
synthetic-064,2,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.3699,0.4649
synthetic-064,3,q_learning_adaptive,low:relativism,review_previous,0,-13.15,0.4649,0.4334
synthetic-064,4,q_learning_adaptive,low:relativism,easy_quiz,1,109.5,0.4334,0.5284
synthetic-064,5,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5284,0.5039
synthetic-064,6,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5039,0.5744
synthetic-064,7,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5744,0.5499
synthetic-064,8,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5499,0.5254
synthetic-064,9,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.5254,0.5009
synthetic-064,10,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5009,0.5714
synthetic-064,11,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5714,0.6419
synthetic-064,12,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6419,0.6174
synthetic-064,13,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.6174,0.5929
synthetic-064,14,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.5929,0.6634
synthetic-064,15,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.6634,0.7339
synthetic-064,16,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.7339,0.7094
synthetic-064,17,q_learning_adaptive,medium:relativism,show_text,0,-12.45,0.7094,0.6849
synthetic-064,18,q_learning_adaptive,medium:relativism,show_text,1,107.05,0.6849,0.7554
synthetic-065,1,q_learning_adaptive,low:dualism,show_text,0,-10.0,0.2318,0.2318
synthetic-065,2,q_learning_adaptive,low:dualism,show_text,1,109.5,0.2318,0.3268
synthetic-065,3,q_learning_adaptive,low:dualism,show_text,0,-10.0,0.3268,0.3268
synthetic-065,4,q_learning_adaptive,low:dualism,show_text,1,109.5,0.3268,0.4218
synthetic-065,5,q_learning_adaptive,low:dualism,show_text,1,109.5,0.4218,0.5168
synthetic-065,6,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.5168,0.6118
synthetic-065,7,q_learning_adaptive,medium:dualism,show_text,1,109.5,0.6118,0.7068
synthetic-065,8,q_learning_adaptive,medium:dualism,show_video,0,-12.1,0.7068,0.6858
synthetic-065,9,q_learning_adaptive,medium:dualism,show_text,0,-10.0,0.6858,0.6858
